Date,QLD,TQQQ,QQQ
2016-08-25 00:00:00-04:00,5.1340813636779785,2.4234025478363037,108.93263244628906
2016-08-26 00:00:00-04:00,5.150090217590332,2.4351186752319336,109.09146118164062
2016-08-29 00:00:00-04:00,5.164867401123047,2.4418702125549316,109.24089050292969
2016-08-30 00:00:00-04:00,5.131002426147461,2.419827938079834,108.88592529296875
2016-08-31 00:00:00-04:00,5.117455005645752,2.41347336769104,108.7738265991211
2016-09-01 00:00:00-04:00,5.143932819366455,2.424196720123291,109.0540771484375
2016-09-02 00:00:00-04:00,5.1765666007995605,2.4525935649871826,109.4090576171875
2016-09-06 00:00:00-04:00,5.241835594177246,2.498065948486328,110.09100341796875
2016-09-07 00:00:00-04:00,5.2504563331604,2.502634048461914,110.1563949584961
2016-09-08 00:00:00-04:00,5.1870341300964355,2.4597418308258057,109.51181030273438
2016-09-09 00:00:00-04:00,4.924111843109131,2.273280620574951,106.75605010986328
2016-09-12 00:00:00-04:00,5.098366737365723,2.389843702316284,108.67108917236328
2016-09-13 00:00:00-04:00,5.010931491851807,2.3334484100341797,107.69953918457031
2016-09-14 00:00:00-04:00,5.061422348022461,2.3634321689605713,108.21334075927734
2016-09-15 00:00:00-04:00,5.21782112121582,2.4730451107025146,109.89482879638672
2016-09-16 00:00:00-04:00,5.211047649383545,2.470266342163086,109.84239196777344
2016-09-19 00:00:00-04:00,5.164252758026123,2.4378981590270996,109.36476135253906
2016-09-20 00:00:00-04:00,5.1833415031433105,2.451401710510254,109.57079315185547
2016-09-21 00:00:00-04:00,5.283706188201904,2.5226900577545166,110.64777374267578
2016-09-22 00:00:00-04:00,5.369910717010498,2.5816664695739746,111.52808380126953
2016-09-23 00:00:00-04:00,5.299715518951416,2.5352001190185547,110.81634521484375
2016-09-26 00:00:00-04:00,5.2122802734375,2.472252130508423,109.88920593261719
2016-09-27 00:00:00-04:00,5.313261985778809,2.542349100112915,110.97554779052734
2016-09-28 00:00:00-04:00,5.333581924438477,2.556248664855957,111.1628646850586
2016-09-29 00:00:00-04:00,5.252920150756836,2.5020382404327393,110.3574447631836
2016-09-30 00:00:00-04:00,5.328656196594238,2.5534682273864746,111.18158721923828
2016-10-03 00:00:00-04:00,5.315726280212402,2.5477101802825928,111.02238464355469
2016-10-04 00:00:00-04:00,5.301563739776611,2.5332138538360596,110.85382080078125
2016-10-05 00:00:00-04:00,5.3366618156433105,2.5596251487731934,111.24713134765625
2016-10-06 00:00:00-04:00,5.332966327667236,2.555652618408203,111.19094848632812
2016-10-07 00:00:00-04:00,5.3089518547058105,2.5389723777770996,110.94744873046875
2016-10-10 00:00:00-04:00,5.372374534606934,2.5844461917877197,111.64984130859375
2016-10-11 00:00:00-04:00,5.21782112121582,2.4776134490966797,110.05778503417969
2016-10-12 00:00:00-04:00,5.214128017425537,2.472450017929077,109.96410369873047
2016-10-13 00:00:00-04:00,5.1765666007995605,2.4434587955474854,109.57079315185547
2016-10-14 00:00:00-04:00,5.184572219848633,2.449018716812134,109.70191192626953
2016-10-17 00:00:00-04:00,5.1580939292907715,2.432140350341797,109.40221405029297
2016-10-18 00:00:00-04:00,5.24922513961792,2.4944918155670166,110.37617492675781
2016-10-19 00:00:00-04:00,5.246147155761719,2.495485305786133,110.36682891845703
2016-10-20 00:00:00-04:00,5.236295223236084,2.4849607944488525,110.23571014404297
2016-10-21 00:00:00-04:00,5.275701999664307,2.5119667053222656,110.64777374267578
2016-10-24 00:00:00-04:00,5.4019293785095215,2.603508949279785,111.97760772705078
2016-10-25 00:00:00-04:00,5.364368438720703,2.5774967670440674,111.62173461914062
2016-10-26 00:00:00-04:00,5.294790267944336,2.5280516147613525,110.86316680908203
2016-10-27 00:00:00-04:00,5.2479939460754395,2.4927048683166504,110.3574447631836
2016-10-28 00:00:00-04:00,5.175335884094238,2.4496142864227295,109.66442108154297
2016-10-31 00:00:00-04:00,5.1654839515686035,2.43571400642395,109.56141662597656
2016-11-01 00:00:00-04:00,5.09159517288208,2.3856730461120605,108.7373275756836
2016-11-02 00:00:00-04:00,5.007237434387207,2.323519468307495,107.86634063720703
2016-11-03 00:00:00-04:00,4.9111809730529785,2.2566001415252686,106.80811309814453
2016-11-04 00:00:00-04:00,4.873619556427002,2.2309842109680176,106.43352508544922
2016-11-07 00:00:00-05:00,5.1094512939453125,2.390835762023926,108.96207427978516
2016-11-08 00:00:00-05:00,5.175335884094238,2.437699556350708,109.673828125
2016-11-09 00:00:00-05:00,5.219054222106934,2.4718546867370605,110.17952728271484
2016-11-10 00:00:00-05:00,5.049724102020264,2.3542988300323486,108.40019226074219
2016-11-11 00:00:00-05:00,5.055264949798584,2.3523130416870117,108.44697570800781
2016-11-14 00:00:00-05:00,4.954283714294434,2.2728829383850098,107.3512954711914
2016-11-15 00:00:00-05:00,5.092210292816162,2.3781275749206543,108.84031677246094
2016-11-16 00:00:00-05:00,5.1507062911987305,2.4168496131896973,109.48651123046875
2016-11-17 00:00:00-05:00,5.22459602355957,2.4728469848632812,110.28253936767578
2016-11-18 00:00:00-05:00,5.1870341300964355,2.4450466632843018,109.8705062866211
2016-11-21 00:00:00-05:00,5.291711330413818,2.5185201168060303,111.01300048828125
2016-11-22 00:00:00-05:00,5.326192855834961,2.5411577224731445,111.35015106201172
2016-11-23 00:00:00-05:00,5.283091068267822,2.5105764865875244,110.90062713623047
2016-11-25 00:00:00-05:00,5.315726280212402,2.5348029136657715,111.2564697265625
2016-11-28 00:00:00-05:00,5.292943954467773,2.5207035541534424,111.00363159179688
2016-11-29 00:00:00-05:00,5.3280415534973145,2.5449302196502686,111.38761138916016
2016-11-30 00:00:00-05:00,5.195039749145508,2.462522506713867,110.03904724121094
2016-12-01 00:00:00-05:00,5.020784378051758,2.3272933959960938,108.13792419433594
2016-12-02 00:00:00-05:00,5.036177635192871,2.336625337600708,108.35335540771484
2016-12-05 00:00:00-05:00,5.113762378692627,2.3906378746032715,109.1961898803711
2016-12-06 00:00:00-05:00,5.1402387619018555,2.4079132080078125,109.45841979980469
2016-12-07 00:00:00-05:00,5.2689290046691895,2.49727201461792,110.84445190429688
2016-12-08 00:00:00-05:00,5.28678560256958,2.5125627517700195,111.04109954833984
2016-12-09 00:00:00-05:00,5.369295120239258,2.5713398456573486,111.91204833984375
2016-12-12 00:00:00-05:00,5.320036888122559,2.535597085952759,111.40632629394531
2016-12-13 00:00:00-05:00,5.4548845291137695,2.634686231613159,112.81111145019531
2016-12-14 00:00:00-05:00,5.4302544593811035,2.6154239177703857,112.57697296142578
2016-12-15 00:00:00-05:00,5.4474945068359375,2.631309747695923,112.75489044189453
2016-12-16 00:00:00-05:00,5.411166191101074,2.599339008331299,112.3369369506836
2016-12-19 00:00:00-05:00,5.454267978668213,2.6311116218566895,112.79716491699219
2016-12-20 00:00:00-05:00,5.496753692626953,2.6628835201263428,113.22924041748047
2016-12-21 00:00:00-05:00,5.4849853515625,2.6535496711730957,113.14471435546875
2016-12-22 00:00:00-05:00,5.453563690185547,2.6305160522460938,112.82534790039062
2016-12-23 00:00:00-05:00,5.4597249031066895,2.6386570930480957,112.90049743652344
2016-12-27 00:00:00-05:00,5.520107746124268,2.677180767059326,113.48285675048828
2016-12-28 00:00:00-05:00,5.432614326477051,2.6152257919311523,112.59992980957031
2016-12-29 00:00:00-05:00,5.41412878036499,2.602517604827881,112.44026184082031
2016-12-30 00:00:00-05:00,5.306302070617676,2.526463031768799,111.28495788574219
2017-01-03 00:00:00-05:00,5.398109436035156,2.5876235961914062,112.28056335449219
2017-01-04 00:00:00-05:00,5.454794883728027,2.6317074298858643,112.89110565185547
2017-01-05 00:00:00-05:00,5.515794277191162,2.6783721446990967,113.52981567382812
2017-01-06 00:00:00-05:00,5.61253023147583,2.7462852001190186,114.52544403076172
2017-01-09 00:00:00-05:00,5.650115013122559,2.774085760116577,114.90116882324219
2017-01-10 00:00:00-05:00,5.6747612953186035,2.789970874786377,115.15473937988281
2017-01-11 00:00:00-05:00,5.701255798339844,2.8114171028137207,115.46468353271484
2017-01-12 00:00:00-05:00,5.684004306793213,2.797119140625,115.28622436523438
2017-01-13 00:00:00-05:00,5.724669456481934,2.8292887210845947,115.68075561523438
2017-01-17 00:00:00-05:00,5.6889328956604,2.802680253982544,115.33319854736328
2017-01-18 00:00:00-05:00,5.7148118019104,2.8217437267303467,115.56803131103516
2017-01-19 00:00:00-05:00,5.705568790435791,2.814196825027466,115.51168823242188
2017-01-20 00:00:00-05:00,5.730832099914551,2.8324661254882812,115.7652587890625
2017-01-23 00:00:00-05:00,5.739457607269287,2.838820219039917,115.85917663574219
2017-01-24 00:00:00-05:00,5.8177080154418945,2.897995948791504,116.63880157470703
2017-01-25 00:00:00-05:00,5.93354606628418,2.9825892448425293,117.81289672851562
2017-01-26 00:00:00-05:00,5.942788124084473,2.9948995113372803,117.93501281738281
2017-01-27 00:00:00-05:00,5.965586185455322,3.0091967582702637,118.16043853759766
2017-01-30 00:00:00-05:00,5.876243591308594,2.9408884048461914,117.23992919921875
2017-01-31 00:00:00-05:00,5.851598262786865,2.9246039390563965,117.00511932373047
2017-02-01 00:00:00-05:00,5.931081295013428,2.980206251144409,117.81289672851562
2017-02-02 00:00:00-05:00,5.920605659484863,2.9726593494415283,117.7095718383789
2017-02-03 00:00:00-05:00,5.951413631439209,2.99847412109375,118.0477066040039
2017-02-06 00:00:00-05:00,5.967433452606201,3.009594678878784,118.1885986328125
2017-02-07 00:00:00-05:00,6.010563373565674,3.04057240486145,118.62064361572266
2017-02-08 00:00:00-05:00,6.033361911773682,3.057649612426758,118.81790161132812
2017-02-09 00:00:00-05:00,6.075261116027832,3.089421272277832,119.24996185302734
2017-02-10 00:00:00-05:00,6.114077091217041,3.1200010776519775,119.64447784423828
2017-02-13 00:00:00-05:00,6.183703422546387,3.1748077869415283,120.32075500488281
2017-02-14 00:00:00-05:00,6.223135948181152,3.204594373703003,120.72465515136719
2017-02-15 00:00:00-05:00,6.29461145401001,3.259798288345337,121.43846130371094
2017-02-16 00:00:00-05:00,6.292762756347656,3.2570180892944336,121.40089416503906
2017-02-17 00:00:00-05:00,6.347598075866699,3.297924757003784,121.92687225341797
2017-02-21 00:00:00-05:00,6.407981872558594,3.350348711013794,122.52801513671875
2017-02-22 00:00:00-05:00,6.413527965545654,3.350745439529419,122.57499694824219
2017-02-23 00:00:00-05:00,6.367316722869873,3.3146047592163086,122.11478424072266
2017-02-24 00:00:00-05:00,6.387033939361572,3.3324763774871826,122.34956359863281
2017-02-27 00:00:00-05:00,6.40490198135376,3.3424057960510254,122.4998550415039
2017-02-28 00:00:00-05:00,6.3642354011535645,3.3161935806274414,122.1241455078125
2017-03-01 00:00:00-05:00,6.502254009246826,3.423424005508423,123.45793151855469
2017-03-02 00:00:00-05:00,6.438173294067383,3.3694114685058594,122.8379898071289
2017-03-03 00:00:00-05:00,6.460355281829834,3.3868863582611084,123.0634536743164
2017-03-06 00:00:00-05:00,6.432629585266113,3.3634543418884277,122.79106140136719
2017-03-07 00:00:00-05:00,6.406749725341797,3.346773624420166,122.58438873291016
2017-03-08 00:00:00-05:00,6.430163383483887,3.363851308822632,122.8004379272461
2017-03-09 00:00:00-05:00,6.438790321350098,3.374176263809204,122.89435577392578
2017-03-10 00:00:00-05:00,6.494244575500488,3.411112070083618,123.41091918945312
2017-03-13 00:00:00-04:00,6.513960361480713,3.430968999862671,123.61756134033203
2017-03-14 00:00:00-04:00,6.480072498321533,3.4055516719818115,123.31700134277344
2017-03-15 00:00:00-04:00,6.560787677764893,3.4651246070861816,124.07782745361328
2017-03-16 00:00:00-04:00,6.555859565734863,3.46313738822937,123.99329376220703
2017-03-17 00:00:00-04:00,6.543536186218262,3.4547979831695557,123.95001983642578
2017-03-20 00:00:00-04:00,6.5577073097229,3.4651246070861816,124.06295013427734
2017-03-21 00:00:00-04:00,6.363003253936768,3.3106329441070557,122.18050384521484
2017-03-22 00:00:00-04:00,6.44613790512085,3.3757667541503906,123.0087661743164
2017-03-23 00:00:00-04:00,6.415940761566162,3.348759412765503,122.6981430053711
2017-03-24 00:00:00-04:00,6.434428691864014,3.36702823638916,122.95230865478516
2017-03-27 00:00:00-04:00,6.460313320159912,3.3849000930786133,123.14996337890625
2017-03-28 00:00:00-04:00,6.537346363067627,3.448444366455078,123.90293884277344
2017-03-29 00:00:00-04:00,6.598355770111084,3.4941153526306152,124.47710418701172
2017-03-30 00:00:00-04:00,6.616844177246094,3.5115909576416016,124.68418884277344
2017-03-31 00:00:00-04:00,6.61006498336792,3.5032505989074707,124.59941864013672
2017-04-03 00:00:00-04:00,6.6002044677734375,3.4957046508789062,124.5241928100586
2017-04-04 00:00:00-04:00,6.618692398071289,3.5115909576416016,124.72183990478516
2017-04-05 00:00:00-04:00,6.56815767288208,3.471478223800659,124.21358489990234
2017-04-06 00:00:00-04:00,6.574321746826172,3.4742581844329834,124.27940368652344
2017-04-07 00:00:00-04:00,6.567543029785156,3.4702866077423096,124.21358489990234
2017-04-10 00:00:00-04:00,6.573705673217773,3.4742581844329834,124.26058959960938
2017-04-11 00:00:00-04:00,6.51762580871582,3.430572509765625,123.72408294677734
2017-04-12 00:00:00-04:00,6.463393211364746,3.3852975368499756,123.22522735595703
2017-04-13 00:00:00-04:00,6.408545970916748,3.345184564590454,122.73582458496094
2017-04-17 00:00:00-04:00,6.51331090927124,3.4246151447296143,123.75234985351562
2017-04-18 00:00:00-04:00,6.496671199798584,3.4146862030029297,123.5640640258789
2017-04-19 00:00:00-04:00,6.515159606933594,3.426600694656372,123.76177978515625
2017-04-20 00:00:00-04:00,6.618692398071289,3.5096044540405273,124.79712677001953
2017-04-21 00:00:00-04:00,6.618692398071289,3.508016586303711,124.76888275146484
2017-04-24 00:00:00-04:00,6.778306007385254,3.6355013847351074,126.27484130859375
2017-04-25 00:00:00-04:00,6.876907825469971,3.7161219120025635,127.18781280517578
2017-04-26 00:00:00-04:00,6.857186317443848,3.6998391151428223,127.00897216796875
2017-04-27 00:00:00-04:00,6.937302112579346,3.7645742893218994,127.77136993408203
2017-04-28 00:00:00-04:00,6.961953163146973,3.786020040512085,127.99724578857422
2017-05-01 00:00:00-04:00,7.0796589851379395,3.881335735321045,129.13616943359375
2017-05-02 00:00:00-04:00,7.108624458312988,3.9043712615966797,129.35256958007812
2017-05-03 00:00:00-04:00,7.062404155731201,3.865846872329712,128.93850708007812
2017-05-04 00:00:00-04:00,7.0673346519470215,3.8698184490203857,128.9855499267578
2017-05-05 00:00:00-04:00,7.117868423461914,3.911916732788086,129.4561309814453
2017-05-08 00:00:00-04:00,7.148682117462158,3.935349225997925,129.73855590820312
2017-05-09 00:00:00-04:00,7.199214458465576,3.978637933731079,130.19032287597656
2017-05-10 00:00:00-04:00,7.205377101898193,3.9849915504455566,130.265625
2017-05-11 00:00:00-04:00,7.193668365478516,3.975459575653076,130.16209411621094
2017-05-12 00:00:00-04:00,7.226330757141113,4.001276016235352,130.45387268066406
2017-05-15 00:00:00-04:00,7.2707014083862305,4.038606643676758,130.8679962158203
2017-05-16 00:00:00-04:00,7.333561420440674,4.089441776275635,131.4139404296875
2017-05-17 00:00:00-04:00,6.957639217376709,3.780062675476074,128.07257080078125
2017-05-18 00:00:00-04:00,7.075962066650391,3.8757760524749756,129.192626953125
2017-05-19 00:00:00-04:00,7.139436721801758,3.922640323638916,129.73855590820312
2017-05-22 00:00:00-04:00,7.259608268737793,4.024309158325195,130.83030700683594
2017-05-23 00:00:00-04:00,7.271317005157471,4.034238338470459,130.96212768554688
2017-05-24 00:00:00-04:00,7.340339183807373,4.08983850479126,131.56459045410156
2017-05-25 00:00:00-04:00,7.4617438316345215,4.197466850280762,132.6845245361328
2017-05-26 00:00:00-04:00,7.487627029418945,4.215338706970215,132.91986083984375
2017-05-30 00:00:00-04:00,7.50180196762085,4.224075794219971,133.0328369140625
2017-05-31 00:00:00-04:00,7.492558002471924,4.218912601470947,132.9857635498047
2017-06-01 00:00:00-04:00,7.557880401611328,4.269351005554199,133.5034942626953
2017-06-02 00:00:00-04:00,7.721808433532715,4.415103912353516,135.0282440185547
2017-06-05 00:00:00-04:00,7.720575332641602,4.411530017852783,134.9999542236328
2017-06-06 00:00:00-04:00,7.663878917694092,4.361488342285156,134.46348571777344
2017-06-07 00:00:00-04:00,7.718727111816406,4.409146308898926,134.99061584472656
2017-06-08 00:00:00-04:00,7.736598491668701,4.421061038970947,135.13177490234375
2017-06-09 00:00:00-04:00,7.3477349281311035,4.101357460021973,131.7527618408203
2017-06-12 00:00:00-04:00,7.266387462615967,4.027089595794678,131.046875
2017-06-13 00:00:00-04:00,7.384093284606934,4.121214866638184,132.11041259765625
2017-06-14 00:00:00-04:00,7.3181538581848145,4.066010475158691,131.5363311767578
2017-06-15 00:00:00-04:00,7.249749183654785,4.011203289031982,130.9527130126953
2017-06-16 00:00:00-04:00,7.197366237640381,3.9631497859954834,130.38453674316406
2017-06-19 00:00:00-04:00,7.428466796875,4.154971122741699,132.56468200683594
2017-06-20 00:00:00-04:00,7.314455986022949,4.060847759246826,131.52655029296875
2017-06-21 00:00:00-04:00,7.457253932952881,4.1788010597229,132.82899475097656
2017-06-22 00:00:00-04:00,7.4517083168029785,4.17403507232666,132.7912139892578
2017-06-23 00:00:00-04:00,7.506558418273926,4.220898151397705,133.30088806152344
2017-06-26 00:00:00-04:00,7.439381122589111,4.164900302886963,132.67800903320312
2017-06-27 00:00:00-04:00,7.169441223144531,3.935746431350708,130.27125549316406
2017-06-28 00:00:00-04:00,7.369122505187988,4.100958824157715,132.1494140625
2017-06-29 00:00:00-04:00,7.115822792053223,3.892059326171875,129.85604858398438
2017-06-30 00:00:00-04:00,7.1071953773498535,3.878556489944458,129.90322875976562
2017-07-03 00:00:00-04:00,6.970991611480713,3.7729146480560303,128.53472900390625
2017-07-05 00:00:00-04:00,7.106578350067139,3.880542039871216,129.7993927001953
2017-07-06 00:00:00-04:00,6.976539611816406,3.7780778408050537,128.62908935546875
2017-07-07 00:00:00-04:00,7.12198543548584,3.8912649154663086,130.01649475097656
2017-07-10 00:00:00-04:00,7.2205939292907715,3.9726808071136475,130.86587524414062
2017-07-11 00:00:00-04:00,7.260037422180176,4.005246162414551,131.23397827148438
2017-07-12 00:00:00-04:00,7.435683727264404,4.147823810577393,132.7912139892578
2017-07-13 00:00:00-04:00,7.466498851776123,4.175227642059326,133.0837860107422
2017-07-14 00:00:00-04:00,7.579898834228516,4.273321628570557,134.13134765625
2017-07-17 00:00:00-04:00,7.5879106521606445,4.275705814361572,134.19744873046875
2017-07-18 00:00:00-04:00,7.691449165344238,4.360694408416748,135.09405517578125
2017-07-19 00:00:00-04:00,7.780196666717529,4.440521717071533,135.88685607910156
2017-07-20 00:00:00-04:00,7.7999186515808105,4.457201957702637,136.06619262695312
2017-07-21 00:00:00-04:00,7.788824558258057,4.450451850891113,136.0095672607422
2017-07-24 00:00:00-04:00,7.857849597930908,4.508432865142822,136.6324462890625
2017-07-25 00:00:00-04:00,7.824570655822754,4.478250503540039,136.28321838378906
2017-07-26 00:00:00-04:00,7.872641563415527,4.518363952636719,136.72683715820312
2017-07-27 00:00:00-04:00,7.780196666717529,4.437741756439209,135.8679962158203
2017-07-28 00:00:00-04:00,7.759242534637451,4.4234442710876465,135.75474548339844
2017-07-31 00:00:00-04:00,7.690216064453125,4.365859031677246,135.1790008544922
2017-08-01 00:00:00-04:00,7.72349739074707,4.394453048706055,135.49046325683594
2017-08-02 00:00:00-04:00,7.765405178070068,4.426620960235596,135.85848999023438
2017-08-03 00:00:00-04:00,7.713634967803955,4.380551815032959,135.3300323486328
2017-08-04 00:00:00-04:00,7.733357906341553,4.397630214691162,135.5753936767578
2017-08-07 00:00:00-04:00,7.827035427093506,4.475471019744873,136.43426513671875
2017-08-08 00:00:00-04:00,7.804847717285156,4.458789348602295,136.1983184814453
2017-08-09 00:00:00-04:00,7.782661437988281,4.441315650939941,136.0189971923828
2017-08-10 00:00:00-04:00,7.444929122924805,4.1529860496521,133.1027069091797
2017-08-11 00:00:00-04:00,7.557096004486084,4.2479047775268555,134.11251831054688
2017-08-14 00:00:00-04:00,7.753079414367676,4.413118362426758,135.8396759033203
2017-08-15 00:00:00-04:00,7.762940406799316,4.421061038970947,135.93405151367188
2017-08-16 00:00:00-04:00,7.792522430419922,4.44409704208374,136.1699981689453
2017-08-17 00:00:00-04:00,7.474510192871094,4.1708574295043945,133.38583374023438
2017-08-18 00:00:00-04:00,7.454789638519287,4.156163692474365,133.29144287109375
2017-08-21 00:00:00-04:00,7.446160793304443,4.148618221282959,133.1215362548828
2017-08-22 00:00:00-04:00,7.668028831481934,4.333291530609131,135.1506805419922
2017-08-23 00:00:00-04:00,7.6100969314575195,4.284840106964111,134.6693572998047
2017-08-24 00:00:00-04:00,7.570653915405273,4.249096870422363,134.2729949951172
2017-08-25 00:00:00-04:00,7.536141395568848,4.22050142288208,133.98983764648438
2017-08-28 00:00:00-04:00,7.5743513107299805,4.257436275482178,134.4051055908203
2017-08-29 00:00:00-04:00,7.637213706970215,4.309860706329346,134.93362426757812
2017-08-30 00:00:00-04:00,7.819639205932617,4.459187984466553,136.5191650390625
2017-08-31 00:00:00-04:00,7.965086936950684,4.585878372192383,137.98207092285156
2017-09-01 00:00:00-04:00,7.963855266571045,4.582702159881592,137.79327392578125
2017-09-05 00:00:00-04:00,7.817173957824707,4.459981918334961,136.5569305419922
